recovery_strategy,fault_type,prompt_length_label,concurrency_level,total_requests,successful_requests,failed_requests,success_rate,p50_latency_s,p95_latency_s,p99_latency_s,mean_latency_s,mean_recovery_time_s,mean_recomputation_fraction,throughput_req_per_s,mean_ttft_s,p95_ttft_s,total_duration_s
fail_stop,delay,long,4,20,20,0,1.0,0.9520318533389206,1.636758166829314,1.6879127049997849,1.0848043902365825,0.6157692950678069,0.0,0.9218251778422661,0.16594232376695167,0.7149581668293143,21.69608780473165
fail_stop,delay,long,8,20,20,0,1.0,1.1389636731597617,1.6984051069744177,1.719797181142671,1.2544483586869255,0.4673729691385846,0.0,0.7971631458842008,0.17558053919850464,0.6142051069744175,25.08896717373851
fail_stop,hang,short,1,20,11,9,0.55,0.8587012057261645,5.896595634171799,5.977059515809415,2.3285363253431566,0.0,0.0,0.23619987972793877,0.012,0.012,46.57072650686313
fail_stop,hang,short,4,20,13,7,0.65,0.9681707171552317,4.533513445786294,5.055989578342869,1.7547976328471453,0.0,0.0,0.37041308229192194,0.012000000000000002,0.012,35.095952656942906
fail_stop,hang,short,8,20,14,6,0.7,1.1160647584587577,3.8128113931227214,4.425990895562764,1.751050835786377,0.0,0.0,0.39975995309448,0.012000000000000002,0.012,35.02101671572754
fail_stop,hang,medium,1,20,16,4,0.8,0.8334800288735171,5.344770138053536,5.8333704582602115,1.5379302912792354,0.0,0.0,0.520179623556643,0.012,0.012,30.75860582558471
fail_stop,hang,medium,4,20,13,7,0.65,1.0091734856138508,5.838928032231226,5.906063199116474,2.3440965656710904,0.0,0.0,0.2772923306596148,0.012000000000000002,0.012,46.88193131342181
fail_stop,hang,medium,8,20,13,7,0.65,1.115335974406083,5.6284626658057935,5.79603950012182,2.193046602056508,0.0,0.0,0.29639133038743876,0.012000000000000002,0.012,43.86093204113016
fail_stop,hang,long,1,20,12,8,0.6,0.8706855333372463,4.196065301440715,4.575411235573007,1.9626818412414913,0.0,0.0,0.3057041581457674,0.012000000000000002,0.012,39.253636824829826
fail_stop,hang,long,4,20,14,6,0.7,0.9418905664376365,4.375267622236263,4.950321022637446,1.6402625991691422,0.0,0.0,0.426760934702309,0.012000000000000002,0.012,32.805251983382846
fail_stop,hang,long,8,20,10,10,0.5,1.5792236221681608,4.336375268907724,5.125694493300034,2.027388155399805,0.0,0.0,0.24662272917791012,0.012,0.012,40.547763107996104
retry_from_scratch,none,short,1,20,20,0,1.0,0.8187448970655187,0.8588434624284682,0.8650670423763517,0.8106469130064783,0.0,0.0,1.2335826904337195,0.012000000000000002,0.012,16.212938260129565
retry_from_scratch,none,short,4,20,20,0,1.0,0.9260057678167783,0.9987597076535916,1.001286865485831,0.9380021165435812,0.0,0.0,1.0660956753824484,0.012000000000000002,0.012,18.760042330871624
retry_from_scratch,none,short,8,20,20,0,1.0,1.0964458664493133,1.185718610147787,1.2077172921214874,1.101498355034105,0.0,0.0,0.9078542835623616,0.012000000000000002,0.012,22.029967100682104
retry_from_scratch,none,medium,1,20,20,0,1.0,0.7991057100263437,0.8820145648852182,0.8933812489046729,0.8071833313257422,0.0,0.0,1.238875929580491,0.012000000000000002,0.012,16.143666626514843
retry_from_scratch,none,medium,4,20,20,0,1.0,0.9078087698848338,1.0395922522357977,1.0420621826701455,0.9336876343270317,0.0,0.0,1.071022002628548,0.012000000000000002,0.012,18.673752686540634
retry_from_scratch,none,medium,8,20,20,0,1.0,1.1127445548694705,1.1539558073549137,1.1544801141223704,1.1039181705612804,0.0,0.0,0.9058642448527348,0.012000000000000002,0.012,22.07836341122561
retry_from_scratch,none,long,1,20,20,0,1.0,0.8241492923093865,0.8622147523523159,0.862320155919241,0.8165802410851783,0.0,0.0,1.2246193939371328,0.012000000000000002,0.012,16.331604821703568
retry_from_scratch,none,long,4,20,20,0,1.0,0.9110202404767702,0.9664194298558797,0.9782004748642762,0.9175877714095962,0.0,0.0,1.0898140004735586,0.012000000000000002,0.012,18.351755428191925
retry_from_scratch,none,long,8,20,20,0,1.0,1.1194738644437394,1.154428683142297,1.1590310484621131,1.1026279481924695,0.0,0.0,0.9069242273370152,0.012000000000000002,0.012,22.05255896384939
retry_from_scratch,kill,short,1,20,20,0,1.0,0.8528285493999627,4.2642500000000005,4.32125,1.729823134564486,2.347428571428572,0.57890625,0.5780937831097185,0.012000000000000002,0.012,34.59646269128972
retry_from_scratch,kill,short,4,20,20,0,1.0,0.9667533639430037,4.607775,4.712274999999999,1.9366105033676022,3.0452999999999997,0.5484375,0.5163660933549964,0.012000000000000002,0.012,38.73221006735204
